Date,Load
2006-11-16,1014012.0
2006-11-17,1011638.0
2006-11-18,865688.0
2006-11-19,744090.0
2006-11-20,977847.0
2006-11-21,1016243.0
2006-11-22,1019205.0
2006-11-23,1016602.0
2006-11-24,1023654.0
2006-11-25,870872.0
2006-11-26,753277.0
2006-11-27,988348.0
2006-11-28,1027684.0
2006-11-29,1032024.0
2006-11-30,1024753.0
2006-12-01,1018110.0
2006-12-02,882465.0
2006-12-03,767133.0
2006-12-04,999430.0
2006-12-05,1034593.0
2006-12-06,1031779.0
2006-12-07,1014164.0
2006-12-08,787060.0
2006-12-09,813850.0
2006-12-10,753332.0
2006-12-11,998895.0
2006-12-12,1041347.0
2006-12-13,1055899.0
2006-12-14,1052616.0
2006-12-15,1042939.0
2006-12-16,900942.0
2006-12-17,790283.0
2006-12-18,1019841.0
2006-12-19,1045436.0
2006-12-20,1043031.0
2006-12-21,1037731.0
2006-12-22,987095.0
2006-12-23,824707.0
2006-12-24,722309.0
2006-12-25,654579.0
2006-12-26,668497.0
2006-12-27,838076.0
2006-12-28,845632.0
2006-12-29,844898.0
2006-12-30,773668.0
2006-12-31,705764.0
2007-01-01,658970.0
2007-01-02,849330.0
2007-01-03,912525.0
2007-01-04,937638.0
2007-01-05,924604.0
2007-01-06,760214.0
2007-01-07,734196.0
2007-01-08,990629.0
2007-01-09,1026509.0
2007-01-10,1032876.0
2007-01-11,1028761.0
2007-01-12,1013986.0
2007-01-13,867579.0
2007-01-14,753862.0
2007-01-15,995699.0
2007-01-16,1039270.0
2007-01-17,1037884.0
2007-01-18,1037767.0
2007-01-19,1018503.0
2007-01-20,865676.0
2007-01-21,747303.0
2007-01-22,994400.0
2007-01-23,1026718.0
2007-01-24,1030939.0
2007-01-25,1043481.0
2007-01-26,1049115.0
2007-01-27,885254.0
2007-01-28,762042.0
2007-01-29,1003370.0
2007-01-30,1036535.0
2007-01-31,1037028.0
2007-02-01,1038681.0
2007-02-02,1025948.0
2007-02-03,871173.0
2007-02-04,751427.0
2007-02-05,994723.0
2007-02-06,1041607.0
2007-02-07,1042820.0
2007-02-08,1033183.0
2007-02-09,1028760.0
2007-02-10,883668.0
2007-02-11,754838.0
2007-02-12,997718.0
2007-02-13,1016710.0
2007-02-14,1019052.0
2007-02-15,1013769.0
2007-02-16,1001955.0
2007-02-17,864389.0
2007-02-18,752218.0
2007-02-19,990232.0
2007-02-20,1014147.0
2007-02-21,1024940.0
2007-02-22,1019257.0
2007-02-23,1012004.0
2007-02-24,867587.0
2007-02-25,752232.0
2007-02-26,975195.0
2007-02-27,1001832.0
2007-02-28,1008222.0
2007-03-01,1004601.0
2007-03-02,992408.0
2007-03-03,847238.0
2007-03-04,725144.0
2007-03-05,952204.0
2007-03-06,992152.0
2007-03-07,1002345.0
2007-03-08,988125.0
2007-03-09,979282.0
2007-03-10,845495.0
2007-03-11,728891.0
2007-03-12,952496.0
2007-03-13,984623.0
2007-03-14,987215.0
2007-03-15,983325.0
2007-03-16,979440.0
2007-03-17,836827.0
2007-03-18,719209.0
2007-03-19,952778.0
2007-03-20,1008880.0
2007-03-21,1004527.0
2007-03-22,1005898.0
2007-03-23,1000072.0
2007-03-24,864969.0
2007-03-25,746591.5
2007-03-26,980030.0
2007-03-27,1007336.0
2007-03-28,996146.0
2007-03-29,992918.0
2007-03-30,999002.0
2007-03-31,843803.0
2007-04-01,728312.0
2007-04-02,944856.0
2007-04-03,978123.0
2007-04-04,995404.0
2007-04-05,978396.0
2007-04-06,939924.0
2007-04-07,757930.0
2007-04-08,618381.0
2007-04-09,608197.0
2007-04-10,886869.0
2007-04-11,948782.0
2007-04-12,951655.0
2007-04-13,950175.0
2007-04-14,814320.0
2007-04-15,694461.0
2007-04-16,913562.0
2007-04-17,951491.0
2007-04-18,957743.0
2007-04-19,957347.0
2007-04-20,956369.0
2007-04-21,817508.0
2007-04-22,699927.0
2007-04-23,921667.0
2007-04-24,952185.0
2007-04-25,726917.0
2007-04-26,920631.0
2007-04-27,936397.0
2007-04-28,806233.0
2007-04-29,685720.0
2007-04-30,787742.0
2007-05-01,644551.0
2007-05-02,916987.0
2007-05-03,945390.0
2007-05-04,962951.0
2007-05-05,809334.0
2007-05-06,685806.0
2007-05-07,913395.0
2007-05-08,954959.0
2007-05-09,960916.0
2007-05-10,967500.0
2007-05-11,972105.0
2007-05-12,828860.0
2007-05-13,704670.0
2007-05-14,940319.0
2007-05-15,962229.0
2007-05-16,963206.0
2007-05-17,961856.0
2007-05-18,961384.0
2007-05-19,823031.0
2007-05-20,704049.0
2007-05-21,943937.0
2007-05-22,998879.0
2007-05-23,1013089.0
2007-05-24,1022922.0
2007-05-25,1030715.0
2007-05-26,867360.0
2007-05-27,724005.0
2007-05-28,934853.0
2007-05-29,955787.0
2007-05-30,958217.0
2007-05-31,959273.0
2007-06-01,957766.0
2007-06-02,725674.0
2007-06-03,677621.0
2007-06-04,920704.0
2007-06-05,967982.0
2007-06-06,973279.0
2007-06-07,978175.0
2007-06-08,972340.0
2007-06-09,836044.0
2007-06-10,715528.0
2007-06-11,963935.0
2007-06-12,996345.0
2007-06-13,1002850.0
2007-06-14,1010772.0
2007-06-15,1012269.0
2007-06-16,854937.0
2007-06-17,729287.0
2007-06-18,987571.0
2007-06-19,1054411.0
2007-06-20,1086830.0
2007-06-21,1089673.0
2007-06-22,1072809.0
2007-06-23,910968.0
2007-06-24,782862.0
2007-06-25,1068326.0
2007-06-26,1087721.0
2007-06-27,1051765.0
2007-06-28,1037983.0
2007-06-29,1029940.0
2007-06-30,885742.0
2007-07-01,768734.0
2007-07-02,1014356.0
2007-07-03,1052510.0
2007-07-04,1046560.0
2007-07-05,1031006.0
2007-07-06,1027763.0
2007-07-07,881148.0
2007-07-08,765710.0
2007-07-09,1027953.0
2007-07-10,1035942.0
2007-07-11,1014460.0
2007-07-12,1017564.0
2007-07-13,1025831.0
2007-07-14,880564.0
2007-07-15,771396.0
2007-07-16,1046699.0
2007-07-17,1111905.0
2007-07-18,1130576.0
2007-07-19,1141743.0
2007-07-20,1142144.0
2007-07-21,971015.0
2007-07-22,827793.0
2007-07-23,1096464.0
2007-07-24,1133078.0
2007-07-25,1106251.0
2007-07-26,1098196.0
2007-07-27,1094623.0
2007-07-28,938326.0
2007-07-29,809702.0
2007-07-30,1025198.0
2007-07-31,1005647.0
2007-08-01,986607.0
2007-08-02,982284.0
2007-08-03,951444.0
2007-08-04,812867.0
2007-08-05,701410.0
2007-08-06,832121.0
2007-08-07,860229.0
2007-08-08,843800.0
2007-08-09,811507.0
2007-08-10,776344.0
2007-08-11,705673.0
2007-08-12,647489.0
2007-08-13,724296.0
2007-08-14,726122.0
2007-08-15,643314.0
2007-08-16,733306.0
2007-08-17,750659.0
2007-08-18,710967.0
2007-08-19,659693.0
2007-08-20,780698.0
2007-08-21,810646.0
2007-08-22,836964.0
2007-08-23,856665.0
2007-08-24,859216.0
2007-08-25,794594.0
2007-08-26,726979.0
2007-08-27,952011.0
2007-08-28,1018034.0
2007-08-29,1027928.0
2007-08-30,1030137.0
2007-08-31,1007865.0
2007-09-01,843055.0
2007-09-02,731075.0
2007-09-03,969674.0
2007-09-04,997578.0
2007-09-05,974271.0
2007-09-06,973944.0
2007-09-07,964622.0
2007-09-08,827805.0
2007-09-09,722272.0
2007-09-10,952429.0
2007-09-11,998898.0
2007-09-12,1002530.0
2007-09-13,998855.0
2007-09-14,1003115.0
2007-09-15,863226.0
2007-09-16,752198.0
2007-09-17,992279.0
2007-09-18,1032057.0
2007-09-19,1007450.0
2007-09-20,995488.0
2007-09-21,988521.0
2007-09-22,847489.0
2007-09-23,731063.0
2007-09-24,958824.0
2007-09-25,985884.0
2007-09-26,982936.0
2007-09-27,978169.0
2007-09-28,968152.0
2007-09-29,831955.0
2007-09-30,720934.0
2007-10-01,938143.0
2007-10-02,982695.0
2007-10-03,989698.0
2007-10-04,984741.0
2007-10-05,981413.0
2007-10-06,841814.0
2007-10-07,715917.0
2007-10-08,939911.0
2007-10-09,982477.0
2007-10-10,977888.0
2007-10-11,977534.0
2007-10-12,981782.0
2007-10-13,831221.0
2007-10-14,714790.0
2007-10-15,935766.0
2007-10-16,979110.0
2007-10-17,986297.0
2007-10-18,985684.0
2007-10-19,975165.0
2007-10-20,842017.0
2007-10-21,737127.0
2007-10-22,969577.0
2007-10-23,1003436.0
2007-10-24,1022189.0
2007-10-25,1008920.0
2007-10-26,1005608.0
2007-10-27,846480.0
2007-10-28,738301.0
2007-10-29,959316.0
2007-10-30,972961.0
